"","accession","omimid"
"998","HMDB0000211",114500
"999","HMDB0000211",610247
"1000","HMDB0000212",114500
"1001","HMDB0000213",114500
"1002","HMDB0000214",104300
"1003","HMDB0000214",311250
"1004","HMDB0000214",114500
"1005","HMDB0000214",181500
"1006","HMDB0000214",222700
"1007","HMDB0000214",606812
"1008","HMDB0000214",608300
"1009","HMDB0000214",601665
"1010","HMDB0000214",557000
"1011","HMDB0000214",258870
"1012","HMDB0000214",219150
"1013","HMDB0000214",600462
"1014","HMDB0000214",209850
"1015","HMDB0000214",266600
"1016","HMDB0000214",260350
"1017","HMDB0000214",170650
"1018","HMDB0000214",600274
"1019","HMDB0000214",220100
"1020","HMDB0000214",610247
"1021","HMDB0000214",222690
"1022","HMDB0000214",238700
"1023","HMDB0000214",247950
"1024","HMDB0000215",114500
"1025","HMDB0000216",105800
"1026","HMDB0000216",171300
"1027","HMDB0000216",223360
"1028","HMDB0000216",181500
"1029","HMDB0000218",176807
"1030","HMDB0000220",114500
"1031","HMDB0000220",181500
"1032","HMDB0000220",610247
"1033","HMDB0000222",212750
"1034","HMDB0000222",201475
"1035","HMDB0000222",601665
"1036","HMDB0000222",114500
"1037","HMDB0000222",610247
"1038","HMDB0000224",266600
"1039","HMDB0000224",114500
"1040","HMDB0000224",610247
"1041","HMDB0000224",146300
"1042","HMDB0000225",245130
"1043","HMDB0000225",204750
"1044","HMDB0000226",271900
"1045","HMDB0000226",114500
"1046","HMDB0000226",266600
"1047","HMDB0000226",311250
"1048","HMDB0000226",258900
"1049","HMDB0000226",608300
"1050","HMDB0000226",238970
"1051","HMDB0000226",222700
"1052","HMDB0000226",261680
"1053","HMDB0000227",270400
"1054","HMDB0000227",610377
"1055","HMDB0000228",114500
"1056","HMDB0000228",266600
"1057","HMDB0000228",209850
"1058","HMDB0000228",212750
"1059","HMDB0000228",610247
"1060","HMDB0000230",114500
"1061","HMDB0000230",604369
"1062","HMDB0000232",248310
"1063","HMDB0000232",105400
"1064","HMDB0000232",610247
"1065","HMDB0000234",146110
"1066","HMDB0000234",176807
"1067","HMDB0000234",181500
"1068","HMDB0000234",201810
"1069","HMDB0000234",202010
"1070","HMDB0000234",613546
"1071","HMDB0000234",201910
"1072","HMDB0000234",202110
"1073","HMDB0000234",613743
"1074","HMDB0000234",241080
"1075","HMDB0000234",308100
"1076","HMDB0000234",201710
"1077","HMDB0000235",229300
"1078","HMDB0000235",182601
"1079","HMDB0000235",114500
"1080","HMDB0000237",606054
"1081","HMDB0000237",251000
"1082","HMDB0000237",114500
"1083","HMDB0000237",212750
"1084","HMDB0000237",266600
"1085","HMDB0000237",209850
"1086","HMDB0000237",180300
"1087","HMDB0000237",610247
"1088","HMDB0000238",182125
"1089","HMDB0000239",617290
"1090","HMDB0000239",266600
"1091","HMDB0000239",114500
"1092","HMDB0000239",610247
"1093","HMDB0000240",252150
"1094","HMDB0000241",177000
"1095","HMDB0000243",203740
"1096","HMDB0000243",246450
"1097","HMDB0000243",104300
"1098","HMDB0000243",210200
"1099","HMDB0000243",114500
"1100","HMDB0000243",222100
"1101","HMDB0000243",181500
"1102","HMDB0000243",600274
"1103","HMDB0000243",229700
"1104","HMDB0000243",606812
"1105","HMDB0000243",137215
"1106","HMDB0000243",312170
"1107","HMDB0000243",302060
"1108","HMDB0000243",256000
"1109","HMDB0000243",610247
"1110","HMDB0000243",605911
"1111","HMDB0000243",246900
"1112","HMDB0000243",603358
"1113","HMDB0000243",616299
"1114","HMDB0000243",614741
"1115","HMDB0000243",255125
"1116","HMDB0000243",557000
"1117","HMDB0000243",608782
"1118","HMDB0000244",606788
"1119","HMDB0000244",211530
"1120","HMDB0000244",114500
"1121","HMDB0000244",610247
"1122","HMDB0000245",176000
"1123","HMDB0000245",177000
"1124","HMDB0000247",104300
"1125","HMDB0000247",266600
"1126","HMDB0000247",114500
"1127","HMDB0000247",610247
"1128","HMDB0000248",606788
"1129","HMDB0000248",201810
"1130","HMDB0000248",613038
"1131","HMDB0000248",274600
"1132","HMDB0000248",600955
"1133","HMDB0000248",218700
"1134","HMDB0000248",304790
"1135","HMDB0000248",614962
"1136","HMDB0000251",272300
"1137","HMDB0000251",168600
"1138","HMDB0000251",181500
"1139","HMDB0000251",114500
"1140","HMDB0000251",266600
"1141","HMDB0000251",138900
"1142","HMDB0000251",180300
"1143","HMDB0000251",260350
"1144","HMDB0000251",170650
"1145","HMDB0000251",211980
"1146","HMDB0000251",601313
"1147","HMDB0000251",606054
"1148","HMDB0000251",248600
"1149","HMDB0000251",610247
"1150","HMDB0000252",211980
"1151","HMDB0000252",114500
"1152","HMDB0000253",181500
"1153","HMDB0000253",613743
"1154","HMDB0000254",271900
"1155","HMDB0000254",104300
"1156","HMDB0000254",266600
"1157","HMDB0000254",138900
"1158","HMDB0000254",211980
"1159","HMDB0000254",610247
"1160","HMDB0000254",114500
"1161","HMDB0000254",600721
"1162","HMDB0000254",248360
"1163","HMDB0000254",606812
"1164","HMDB0000254",203740
"1165","HMDB0000254",616299
"1166","HMDB0000256",114500
"1167","HMDB0000257",249650
"1168","HMDB0000258",114500
"1169","HMDB0000258",266600
"1170","HMDB0000258",211980
"1171","HMDB0000258",601313
"1172","HMDB0000258",610247
"1173","HMDB0000259",181500
"1174","HMDB0000259",168600
"1175","HMDB0000259",182125
"1176","HMDB0000259",114500
"1177","HMDB0000259",610247
"1178","HMDB0000259",608643
"1179","HMDB0000259",300615
"1180","HMDB0000262",613161
"1181","HMDB0000262",114500
"1182","HMDB0000262",274270
"1183","HMDB0000263",104300
"1184","HMDB0000263",600274
"1185","HMDB0000265",606788
"1186","HMDB0000265",201810
"1187","HMDB0000265",600955
"1188","HMDB0000267",266130
"1189","HMDB0000267",181500
"1190","HMDB0000267",114500
"1191","HMDB0000267",260005
"1192","HMDB0000267",601313
"1193","HMDB0000267",610247
"1194","HMDB0000268",201710
"1195","HMDB0000269",114500
"1196","HMDB0000271",268900
"1197","HMDB0000271",114500
"1198","HMDB0000271",137215
"1199","HMDB0000271",104300
"1200","HMDB0000271",600274
"1201","HMDB0000271",610247
"1202","HMDB0000271",176807
"1203","HMDB0000271",605850
"1204","HMDB0000272",610247
"1205","HMDB0000273",271900
"1206","HMDB0000273",114500
"1207","HMDB0000273",610247
"1208","HMDB0000273",603041
"1209","HMDB0000277",114550
"1210","HMDB0000279",114500
"1211","HMDB0000283",114500
"1212","HMDB0000283",608611
"1213","HMDB0000283",610247
"1214","HMDB0000286",180300
"1215","HMDB0000288",104300
"1216","HMDB0000288",600274
"1217","HMDB0000289",125853
"1218","HMDB0000289",138900
"1219","HMDB0000289",300322
"1220","HMDB0000289",126200
"1221","HMDB0000289",137215
"1222","HMDB0000289",181500
"1223","HMDB0000289",272300
"1224","HMDB0000289",278300
"1225","HMDB0000289",248250
"1226","HMDB0000289",229700
"1227","HMDB0000289",300661
"1228","HMDB0000289",612736
"1229","HMDB0000289",245450
"1230","HMDB0000289",603376
"1231","HMDB0000289",212065
"1232","HMDB0000289",252150
"1233","HMDB0000289",227810
"1234","HMDB0000289",608688
"1235","HMDB0000289",210200
"1236","HMDB0000289",114500
"1237","HMDB0000289",271900
"1238","HMDB0000289",229600
"1239","HMDB0000291",114500
"1240","HMDB0000291",608643
"1241","HMDB0000291",610247
"1242","HMDB0000291",261600
"1243","HMDB0000291",300615
"1244","HMDB0000292",300322
"1245","HMDB0000292",271900
"1246","HMDB0000292",278300
"1247","HMDB0000292",252150
"1248","HMDB0000292",210200
"1249","HMDB0000292",114500
"1250","HMDB0000292",266600
"1251","HMDB0000292",219700
"1252","HMDB0000292",610247
"1253","HMDB0000292",272300
"1254","HMDB0000292",614300
"1255","HMDB0000292",300661
"1256","HMDB0000294",114500
"1257","HMDB0000294",248250
"1258","HMDB0000294",241200
"1259","HMDB0000294",278000
"1260","HMDB0000294",613090
"1261","HMDB0000294",605850
"1262","HMDB0000294",610247
"1263","HMDB0000294",114550
"1264","HMDB0000296",300322
"1265","HMDB0000296",271900
"1266","HMDB0000296",114500
"1267","HMDB0000296",207800
"1268","HMDB0000299",266600
"1269","HMDB0000299",114500
"1270","HMDB0000300",271900
"1271","HMDB0000300",266600
"1272","HMDB0000300",207800
"1273","HMDB0000300",237300
"1274","HMDB0000300",145500
"1275","HMDB0000300",610247
"1276","HMDB0000300",114500
"1277","HMDB0000300",274270
"1278","HMDB0000300",252150
"1279","HMDB0000301",114500
"1280","HMDB0000301",610247
"1281","HMDB0000301",276880
"1282","HMDB0000303",114500
"1283","HMDB0000305",200100
"1284","HMDB0000306",212750
"1285","HMDB0000306",114500
"1286","HMDB0000306",266600
"1287","HMDB0000306",610247
"1288","HMDB0000306",300615
"1289","HMDB0000308",607765
"1290","HMDB0000315",201910
"1291","HMDB0000317",114500
"1292","HMDB0000317",266600
"1293","HMDB0000317",248600
"1294","HMDB0000317",610247
"1295","HMDB0000317",246900
"1296","HMDB0000318",309400
"1297","HMDB0000321",114500
"1298","HMDB0000321",245130
"1299","HMDB0000325",114500
"1300","HMDB0000326",109720
"1301","HMDB0000333",168600
"1302","HMDB0000336",125853
"1303","HMDB0000337",271980
"1304","HMDB0000339",601313
"1305","HMDB0000339",610006
"1306","HMDB0000339",606054
"1307","HMDB0000339",231680
"1308","HMDB0000339",243500
"1309","HMDB0000341",201450
"1310","HMDB0000350",201450
"1311","HMDB0000354",606054
"1312","HMDB0000354",203750
"1313","HMDB0000354",300438
"1314","HMDB0000355",114500
"1315","HMDB0000355",610247
"1316","HMDB0000355",246450
"1317","HMDB0000357",601665
"1318","HMDB0000357",125853
"1319","HMDB0000357",260350
"1320","HMDB0000357",114500
"1321","HMDB0000357",181500
"1322","HMDB0000357",203740
"1323","HMDB0000357",605911
"1324","HMDB0000357",246450
"1325","HMDB0000357",201810
"1326","HMDB0000357",608782
"1327","HMDB0000357",255120
"1328","HMDB0000357",266600
"1329","HMDB0000357",104300
"1330","HMDB0000357",600274
"1331","HMDB0000357",610247
"1332","HMDB0000357",201450
"1333","HMDB0000357",606812
"1334","HMDB0000357",266150
"1335","HMDB0000359",266500
"1336","HMDB0000363",201810
"1337","HMDB0000363",201750
"1338","HMDB0000363",613743
"1339","HMDB0000365",181500
"1340","HMDB0000365",114500
"1341","HMDB0000369",181500
"1342","HMDB0000374",261600
"1343","HMDB0000374",201910
"1344","HMDB0000374",201810
"1345","HMDB0000374",202010
"1346","HMDB0000374",201750
"1347","HMDB0000374",613743
"1348","HMDB0000374",201910
"1349","HMDB0000374",241200
"1350","HMDB0000374",201710
"1351","HMDB0000374",180300
"1352","HMDB0000375",114500
"1353","HMDB0000375",610247
"1354","HMDB0000378",601313
"1355","HMDB0000379",253260
"1356","HMDB0000379",266600
"1357","HMDB0000379",243500
"1358","HMDB0000379",606054
"1359","HMDB0000381",210500
"1360","HMDB0000391",114500
"1361","HMDB0000396",302060
"1362","HMDB0000396",610006
"1363","HMDB0000396",610198
"1364","HMDB0000400",114500
"1365","HMDB0000405",167000
"1366","HMDB0000407",248600
"1367","HMDB0000407",114500
"1368","HMDB0000407",610247
"1369","HMDB0000407",246900
"1370","HMDB0000408",601313
"1371","HMDB0000413",167000
"1372","HMDB0000415",114500
"1373","HMDB0000417",114500
"1374","HMDB0000422",114500
"1375","HMDB0000422",610247
"1376","HMDB0000423",114500
"1377","HMDB0000423",610247
"1378","HMDB0000426",114500
"1379","HMDB0000439",114500
"1380","HMDB0000439",610247
"1381","HMDB0000440",114500
"1382","HMDB0000440",261600
"1383","HMDB0000440",610247
"1384","HMDB0000446",114500
"1385","HMDB0000448",114500
"1386","HMDB0000448",211980
"1387","HMDB0000448",606788
"1388","HMDB0000448",246450
"1389","HMDB0000448",610247
"1390","HMDB0000448",606812
"1391","HMDB0000448",201450
"1392","HMDB0000448",248360
"1393","HMDB0000448",212138
"1394","HMDB0000448",605911
"1395","HMDB0000450",104300
"1396","HMDB0000450",114500
"1397","HMDB0000450",610247
"1398","HMDB0000450",236900
"1399","HMDB0000451",114500
"1400","HMDB0000451",140350
"1401","HMDB0000452",104300
"1402","HMDB0000452",181500
"1403","HMDB0000452",610247
"1404","HMDB0000452",114500
"1405","HMDB0000453",114500
"1406","HMDB0000459",246450
"1407","HMDB0000459",210200
"1408","HMDB0000459",253260
"1409","HMDB0000459",606054
"1410","HMDB0000462",181500
"1411","HMDB0000462",266600
"1412","HMDB0000462",114500
"1413","HMDB0000462",610247
"1414","HMDB0000464",104300
"1415","HMDB0000464",213700
"1416","HMDB0000464",126200
"1417","HMDB0000464",309000
"1418","HMDB0000464",168600
"1419","HMDB0000464",248250
"1420","HMDB0000464",601678
"1421","HMDB0000464",241200
"1422","HMDB0000464",607364
"1423","HMDB0000464",602522
"1424","HMDB0000464",613090
"1425","HMDB0000464",300971
"1426","HMDB0000464",188400
"1427","HMDB0000464",239000
"1428","HMDB0000464",602014
"1429","HMDB0000464",241410
"1430","HMDB0000464",609015
"1431","HMDB0000464",222900
"1432","HMDB0000466",209850
"1433","HMDB0000466",266600
"1434","HMDB0000466",114500
"1435","HMDB0000467",114550
"1436","HMDB0000467",114500
"1437","HMDB0000468",128230
"1438","HMDB0000468",182125
"1439","HMDB0000468",168600
"1440","HMDB0000468",276880
"1441","HMDB0000468",261640
"1442","HMDB0000468",264070
"1443","HMDB0000472",608643
"1444","HMDB0000472",266600
"1445","HMDB0000472",114500
"1446","HMDB0000474",209850
"1447","HMDB0000474",266600
"1448","HMDB0000474",212750
"1449","HMDB0000477",266600
"1450","HMDB0000479",104300
"1451","HMDB0000479",114500
"1452","HMDB0000479",125853
"1453","HMDB0000479",601665
"1454","HMDB0000479",606054
"1455","HMDB0000479",610247
"1456","HMDB0000482",114500
"1457","HMDB0000482",266600
"1458","HMDB0000484",114500
"1459","HMDB0000484",610247
"1460","HMDB0000486",114500
"1461","HMDB0000486",201450
"1462","HMDB0000489",208400
"1463","HMDB0000490",181500
"1464","HMDB0000491",248600
"1465","HMDB0000491",114500
"1466","HMDB0000491",610247
"1467","HMDB0000492",201810
"1468","HMDB0000492",179800
"1469","HMDB0000492",248250
"1470","HMDB0000492",222690
"1471","HMDB0000492",601678
"1472","HMDB0000492",241200
"1473","HMDB0000492",607364
"1474","HMDB0000492",613090
"1475","HMDB0000492",300971
"1476","HMDB0000492",214700
"1477","HMDB0000492",270420
"1478","HMDB0000493",181500
"1479","HMDB0000494",114500
"1480","HMDB0000494",210250
"1481","HMDB0000495",600082
"1482","HMDB0000495",176807
"1483","HMDB0000499",201475
"1484","HMDB0000500",114500
"1485","HMDB0000500",610247
"1486","HMDB0000501",126200
"1487","HMDB0000502",114500
"1488","HMDB0000508",104300
"1489","HMDB0000508",114500
"1490","HMDB0000508",608611
"1491","HMDB0000509",246450
"1492","HMDB0000510",245130
"1493","HMDB0000510",266600
"1494","HMDB0000510",114500
"1495","HMDB0000510",610247
"1496","HMDB0000510",181500
"1497","HMDB0000511",114500
"1498","HMDB0000511",219700
"1499","HMDB0000511",610247
"1500","HMDB0000512",114500
"1501","HMDB0000516",180300
"1502","HMDB0000516",138900
"1503","HMDB0000517",104300
"1504","HMDB0000517",207800
"1505","HMDB0000517",114500
"1506","HMDB0000517",222700
"1507","HMDB0000517",608300
"1508","HMDB0000517",215700
"1509","HMDB0000517",601665
"1510","HMDB0000517",557000
"1511","HMDB0000517",605814
"1512","HMDB0000517",219150
"1513","HMDB0000517",310200
"1514","HMDB0000517",600462
"1515","HMDB0000517",261680
"1516","HMDB0000517",207800
"1517","HMDB0000517",181500
"1518","HMDB0000517",209850
"1519","HMDB0000517",266600
"1520","HMDB0000517",600274
"1521","HMDB0000517",220100
"1522","HMDB0000517",207900
"1523","HMDB0000517",606054
"1524","HMDB0000517",276700
"1525","HMDB0000517",248600
"1526","HMDB0000517",610247
"1527","HMDB0000517",222690
"1528","HMDB0000517",238700
"1529","HMDB0000517",247950
"1530","HMDB0000518",219700
"1531","HMDB0000518",210500
"1532","HMDB0000518",114550
"1533","HMDB0000518",109720
"1534","HMDB0000521",201475
"1535","HMDB0000521",231680
"1536","HMDB0000522",246450
"1537","HMDB0000522",250950
"1538","HMDB0000522",302060
"1539","HMDB0000522",610247
"1540","HMDB0000522",250951
"1541","HMDB0000522",610198
"1542","HMDB0000522",614739
"1543","HMDB0000522",616271
"1544","HMDB0000522",212350
"1545","HMDB0000525",201450
"1546","HMDB0000525",114500
"1547","HMDB0000526",606788
"1548","HMDB0000529",114500
"1549","HMDB0000531",606054
"1550","HMDB0000532",114500
"1551","HMDB0000532",609924
"1552","HMDB0000534",210250
"1553","HMDB0000535",212750
"1554","HMDB0000535",209850
"1555","HMDB0000535",266600
"1556","HMDB0000535",114500
"1557","HMDB0000535",201450
"1558","HMDB0000538",105800
"1559","HMDB0000538",601367
"1560","HMDB0000539",114500
"1561","HMDB0000546",181500
"1562","HMDB0000547",104300
"1563","HMDB0000547",126200
"1564","HMDB0000547",168600
"1565","HMDB0000547",248250
"1566","HMDB0000547",601678
"1567","HMDB0000547",241200
"1568","HMDB0000547",607364
"1569","HMDB0000547",602522
"1570","HMDB0000547",613090
"1571","HMDB0000547",229600
"1572","HMDB0000547",263800
"1573","HMDB0000547",602014
"1574","HMDB0000547",612780
"1575","HMDB0000552",246450
"1576","HMDB0000553",114500
"1577","HMDB0000555",266600
"1578","HMDB0000555",114500
"1579","HMDB0000555",266500
"1580","HMDB0000555",610247
"1581","HMDB0000557",248600
"1582","HMDB0000557",610006
"1583","HMDB0000557",114500
"1584","HMDB0000557",610247
"1585","HMDB0000561",608089
"1586","HMDB0000561",601665
"1587","HMDB0000561",222100
"1588","HMDB0000562",271900
"1589","HMDB0000562",243500
"1590","HMDB0000562",260350
"1591","HMDB0000562",137215
"1592","HMDB0000562",248250
"1593","HMDB0000562",300322
"1594","HMDB0000562",201910
"1595","HMDB0000562",602522
"1596","HMDB0000562",241200
"1597","HMDB0000562",177735
"1598","HMDB0000562",613090
"1599","HMDB0000562",211530
"1600","HMDB0000562",608600
"1601","HMDB0000562",608594
"1602","HMDB0000562",300661
"1603","HMDB0000562",612736
"1604","HMDB0000562",241410
"1605","HMDB0000562",603376
"1606","HMDB0000562",266600
"1607","HMDB0000562",104300
"1608","HMDB0000562",600274
"1609","HMDB0000562",219700
"1610","HMDB0000562",606054
"1611","HMDB0000562",276700
"1612","HMDB0000562",261600
"1613","HMDB0000562",248600
"1614","HMDB0000562",114500
"1615","HMDB0000562",181500
"1616","HMDB0000562",210200
"1617","HMDB0000562",605850
"1618","HMDB0000563",114500
"1619","HMDB0000564",601665
"1620","HMDB0000564",610247
"1621","HMDB0000568",608611
"1622","HMDB0000568",114500
"1623","HMDB0000568",610247
"1624","HMDB0000569",139250
"1625","HMDB0000569",254500
"1626","HMDB0000570",176000
"1627","HMDB0000570",121300
"1628","HMDB0000573",114500
"1629","HMDB0000574",104300
"1630","HMDB0000574",272300
"1631","HMDB0000574",126200
"1632","HMDB0000574",601367
"1633","HMDB0000574",167320
"1634","HMDB0000574",114500
"1635","HMDB0000574",209850
"1636","HMDB0000574",610247
"1637","HMDB0000574",179780
"1638","HMDB0000575",251000
"1639","HMDB0000575",236200
"1640","HMDB0000575",236250
"1641","HMDB0000577",114500
"1642","HMDB0000577",266600
"1643","HMDB0000586",201910
"1644","HMDB0000586",201810
"1645","HMDB0000586",203400
"1646","HMDB0000586",309000
